id,set_code,set_name,card_number,name,type,hp,rarity,abilities,attacks,weakness,retreat_cost,image_url,card_url,evolution_stage,evolves_from,evolves_to,evolution_type,base_pokemon_id,is_evolution,evolution_method
c0493e34-ff0e-4c8a-9fef-4313392b8264,B3,Pulsing Aura B3,107,Foongus,Darkness,60,◊,,D Ram: 20,Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_107_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/107,Basic,,,Regular,,false,
8dca37d2-e580-425c-8096-06d876a72859,B3,Pulsing Aura B3,108,Amoonguss,Darkness,90,◊◊,,"DC Dangerous Spores: 30 - Flip a coin. If heads, your opponent's Active Pokémon is now Poisoned and Paralyzed.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_108_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/108,Basic,,,Regular,,false,
9a9f43c8-cec2-4ae8-8506-90a660e3343f,B3,Pulsing Aura B3,109,Vullaby,Darkness,60,◊,,D Flap: 20,Lightning,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_109_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/109,Basic,,,Regular,,false,
dcfa81a1-a3de-4e7c-ab09-545237a3d924,B3,Pulsing Aura B3,110,Mandibuzz,Darkness,100,◊◊,,D Blindside: - This attack does 60 damage to 1 of your opponent's Pokémon that have damage on them.,Lightning,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_110_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/110,Basic,,,Regular,,false,
659a7b68-1e78-4b10-b6f5-08344e611573,B3,Pulsing Aura B3,111,Inkay,Darkness,60,◊,,D Spinning Attack: 20,Grass,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_111_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/111,Basic,,,Regular,,false,
d251004e-627b-4cde-be6d-213de43c0823,B3,Pulsing Aura B3,112,Malamar,Darkness,100,◊◊,,"DC Evolution Jammer: 40 - During your opponent's next turn, they can't play any Pokémon from their hand to evolve their Pokémon.",Grass,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_112_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/112,Basic,,,Regular,,false,
0912eed3-c7ce-4694-b430-8730c7b51b57,B3,Pulsing Aura B3,113,Single Strike Urshifu,Darkness,120,◊◊◊,,DDC Power Blast: 110 - Discard a [D] Energy from this Pokémon.,Grass,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_113_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/113,Basic,,,Regular,,false,
a2a3afad-94ea-4d28-aed3-31decdc98569,B3,Pulsing Aura B3,114,Zarude,Darkness,90,◊◊◊,,"DD Dark Vengeance 40+: - If any of your [D] Pokémon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 80 more damage.",Grass,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_114_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/114,Basic,,,Regular,,false,
d4231c3f-9d34-4278-a575-c13b95d4a231,B3,Pulsing Aura B3,115,Bombirdier,Darkness,70,◊◊◊,,D Dark Cutter: 30,Lightning,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_115_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/115,Basic,,,Regular,,false,
79297435-0ae5-4f3b-a796-0f2507ed8bd2,B3,Pulsing Aura B3,116,Registeel,Metal,110,◊◊,,"MCC Protect Charge: 60 - During your opponent's next turn, this Pokémon takes −30 damage from attacks.",Fire,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_116_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/116,Basic,,,Regular,,false,
5f513d0e-3b45-403e-a92c-bf5e62774837,B3,Pulsing Aura B3,117,Bronzor,Metal,60,◊,,M Speed Dive: 20,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_117_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/117,Basic,,,Regular,,false,
7bd76ed3-cc68-4a42-9264-e85f1bd06f56,B3,Pulsing Aura B3,118,Bronzong,Metal,120,◊◊,,"MC Psychic Resonance 50+: - If your opponent has any [P] Pokémon in play, this attack does 50 more damage.",Fire,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_118_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/118,Basic,,,Regular,,false,
5f19968a-7726-46ba-9cce-559422e4c0b2,B3,Pulsing Aura B3,119,Pawniard,Metal,60,◊,,C Cut Up: 10,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_119_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/119,Basic,,,Regular,,false,
9d5d7111-55bf-4b37-8bad-6ed48105c74c,B3,Pulsing Aura B3,120,Bisharp,Metal,90,◊◊,,CC Night Slash: 60 - Switch this Pokémon with 1 of your Benched Pokémon.,Fire,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_120_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/120,Basic,,,Regular,,false,
3d58963d-16e3-4233-b890-714ab66031e0,B3,Pulsing Aura B3,121,Magearna,Metal,90,◊◊,,MM Windup Cannon 20+: - This attack does 20 more damage for each of your opponent's Benched Pokémon.,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_121_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/121,Basic,,,Regular,,false,
4628634b-12da-4b84-8045-f8b0a64de8e2,B3,Pulsing Aura B3,122,Meltan,Metal,60,◊,,C Stampede: 10,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_122_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/122,Basic,,,Regular,,false,
aae4661d-f897-44ea-8f80-ecddd9eaf091,B3,Pulsing Aura B3,123,Melmetal,Metal,140,◊◊◊,,"MMM Overdrive Smash: 60 - During your next turn, this Pokémon's Overdrive Smash attack does +60 damage.",Fire,4,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_123_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/123,Basic,,,Regular,,false,
8cfc1309-427b-4982-9bd8-4d86e3229158,B3,Pulsing Aura B3,124,Corviknight ex,Metal,180,◊◊◊◊,,MMM Air Crash: 110 - Discard a random Energy from your opponent's Active Pokémon.,Fire,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_124_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/124,Basic,,,Regular,,false,
b9df4b94-7356-4208-880a-d994a0cc4a4d,B3,Pulsing Aura B3,125,Vibrava,Dragon,90,◊◊,,C Sand Wind: - This attack does 10 damage to each of your opponent's Pokémon.,none,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_125_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/125,Basic,,,Regular,,false,
a90720ae-a5bd-4c44-be08-dc69b3880b7a,B3,Pulsing Aura B3,126,Flygon ex,Dragon,180,◊◊◊◊,,GFC Dragon Pulse: 140 - Discard the top card of your deck.,none,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_126_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/126,Basic,,,Regular,,false,
b5d75424-3b12-4f0a-8975-abe96c3d9641,B3,Pulsing Aura B3,127,Chansey,Colorless,100,◊,,CC Bind Wound: - Heal 30 damage from 1 of your Pokémon.,Fighting,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_127_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/127,Basic,,,Regular,,false,
b127b8e0-95c2-40e4-af16-0d2b6adc4b30,B3,Pulsing Aura B3,128,Blissey,Colorless,140,◊◊◊,,CCC Rolling Tackle: 70,Fighting,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_128_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/128,Basic,,,Regular,,false,
22f1220a-c3dc-4072-bdd2-45be81cca17b,B3,Pulsing Aura B3,129,Eevee,Colorless,60,◊,,C Jumping Kick: - This attack does 10 damage to 1 of your opponent's Pokémon.,Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_129_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/129,Basic,,,Regular,,false,
14866032-cf0c-401f-bd6b-8d5d639aaf27,B3,Pulsing Aura B3,130,Dunsparce,Colorless,60,◊◊◊,,Burrow: 20 - You may shuffle this Pokémon and all attached cards into your deck.,Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_130_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/130,Basic,,,Regular,,false,
425fa944-e9e6-4436-b66a-1c64bb29d412,B3,Pulsing Aura B3,131,Teddiursa,Colorless,60,◊,,C Dig Claws: 20,Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_131_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/131,Basic,,,Regular,,false,
572db79f-570a-4024-a5be-917487a6c382,B3,Pulsing Aura B3,132,Ursaring,Colorless,110,◊◊,,CC Raging Claws 40+: - This attack does more damage equal to the damage this Pokémon has on it.,Fighting,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_132_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/132,Basic,,,Regular,,false,
b917f5fb-36a9-4aa0-ae81-336d8ebe4fb3,B3,Pulsing Aura B3,133,Castform,Colorless,70,◊,,"C Blow Through 20+: - If a Stadium is in play, this attack does 20 more damage.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_133_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/133,Basic,,,Regular,,false,
30293a05-2352-415c-949d-34dd13d33943,B3,Pulsing Aura B3,134,Regigigas,Colorless,150,◊◊◊,,CCC Giga Turbo: 100 - Take a [C] Energy from your Energy Zone and attach it to 1 of your Benched Pokémon.,Fighting,4,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_134_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/134,Basic,,,Regular,,false,
eaa8533a-5a0b-4560-8dd0-29d2a6afdc70,B3,Pulsing Aura B3,135,Patrat,Colorless,60,◊,,C Tackle: 20,Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_135_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/135,Basic,,,Regular,,false,
ce41eb75-3bdf-4063-9a7e-c9c11d623258,B3,Pulsing Aura B3,136,Watchog,Colorless,90,◊,,"C Psych Up: 30 - During your next turn, this Pokémon's Psych Up attack does +30 damage.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_136_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/136,Basic,,,Regular,,false,
ca1fdf01-7f92-476f-bb67-e7d251601f75,B3,Pulsing Aura B3,137,Lillipup,Colorless,60,◊,,"CC Puppy Pile: 20x - Reveal all of your Pokémon in play and in your hand that have the Puppy Pile attack, and this attack does 20 damage for each Pokémon you revealed in this way.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_137_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/137,Basic,,,Regular,,false,
0ca73902-00ea-4d29-9f17-4f4bab138f7f,B3,Pulsing Aura B3,138,Herdier,Colorless,90,◊◊,,CC Hammer In: 50,Fighting,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_138_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/138,Basic,,,Regular,,false,
6a496c54-7e04-4582-864b-f80a1e1f0791,B3,Pulsing Aura B3,139,Stoutland,Colorless,150,◊◊◊,,"CCC Fighting Fangs 70+: - If your opponent's Active Pokémon is a Pokémon ex, this attack does 70 more damage.",Fighting,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_139_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/139,Basic,,,Regular,,false,
1a33e78f-3325-48df-acdc-9c8d64aa8990,B3,Pulsing Aura B3,140,Audino,Colorless,80,◊◊,,CC Healing Light: 40 - Heal 10 damage from each of your Pokémon.,Fighting,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_140_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/140,Basic,,"Mega Audino ex, Mega Audino ex, Mega Audino ex",Regular,,false,
fd880048-dc94-4d40-85f9-dc89030d75b8,B3,Pulsing Aura B3,141,Mega Audino ex,Colorless,180,◊◊◊◊,,CCC Heartfelt Shine: 90 - Heal 30 damage from each of your Pokémon.,Fighting,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_141_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/141,Mega Evolution,Audino,,Mega,1a33e78f-3325-48df-acdc-9c8d64aa8990,true,Mega Evolution
056a5366-bbe2-4ce9-8fc5-17e1e89b5363,B3,Pulsing Aura B3,142,Minccino,Colorless,50,◊,,C Fluffy Tail: - Your opponent's Active Pokémon is now Asleep.,Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_142_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/142,Basic,,,Regular,,false,
ae87302e-0320-4dcb-b9b8-522e4ae8487c,B3,Pulsing Aura B3,143,Cinccino,Colorless,90,◊,,"C Knock Away 30+: - Flip a coin. If heads, this attack does 30 more damage.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_143_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/143,Basic,,,Regular,,false,
91458082-5166-49ab-a193-473a72ebd7e9,B3,Pulsing Aura B3,144,Furfrou,Colorless,80,◊◊,,"CC Whimsy Tackle: 80 - Flip a coin. If tails, this attack does nothing.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_144_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/144,Basic,,,Regular,,false,
1a214b1c-76fd-43d6-84d1-e02fad32ff72,B3,Pulsing Aura B3,145,Rookidee,Colorless,60,◊,,"C Pluck: 10 - Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Lightning,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_145_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/145,Basic,,,Regular,,false,
8ed080fe-c9a5-40bf-97c2-65645e08a2be,B3,Pulsing Aura B3,146,Corvisquire,Colorless,80,◊◊,,"CC Joust: 30 - Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.",Lightning,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_146_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/146,Basic,,,Regular,,false,
5a752fbf-5514-4210-a1af-1e6df977ecb2,B3,Pulsing Aura B3,147,Field Blower,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_147_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/147,Basic,,,Regular,,false,
c6c1c58a-bcda-4a44-b486-29b13519db84,B3,Pulsing Aura B3,148,Lucky Egg,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_148_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/148,Basic,,,Regular,,false,
8592848f-6305-434e-9135-ba87c530ab2f,B3,Pulsing Aura B3,149,Korrina,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_149_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/149,Basic,,,Regular,,false,
a6398693-4f98-4144-ac26-a350af9b133a,B3,Pulsing Aura B3,150,Cabbie,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_150_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/150,Basic,,,Regular,,false,
662eb687-8e3b-4286-a950-5f8853ec209e,B3,Pulsing Aura B3,151,Cheren,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_151_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/151,Basic,,,Regular,,false,
a66b0f26-9f20-4d6e-a8ed-0f42a4e604b8,B3,Pulsing Aura B3,152,Parasol Lady,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_152_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/152,Basic,,,Regular,,false,
989fba9f-2ab6-48cf-b2c7-62b0e0774f39,B3,Pulsing Aura B3,153,Fragrant Forest,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_153_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/153,Basic,,,Regular,,false,
caae5469-0518-426c-88c3-7120fa10cfaa,B3,Pulsing Aura B3,154,Arena of Antiquity,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_154_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/154,Basic,,,Regular,,false,
86771743-fb7a-491d-b014-3c1c0eb5f324,B3,Pulsing Aura B3,155,Bounded Field,,,◊◊,,,,,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_155_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/155,Basic,,,Regular,,false,
474b9fe1-9497-423a-a5d6-5b2c48a576cc,B3,Pulsing Aura B3,156,Treecko,Grass,60,☆,,G Pound: 20,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_156_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/156,Basic,,,Regular,,false,
226f2962-0b3e-40fe-b36b-b40b8e2dda23,B3,Pulsing Aura B3,157,Grovyle,Grass,80,☆,,GG Slicing Snipe: - This attack does 50 damage to 1 of your opponent's Benched Pokémon.,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_157_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/157,Basic,,,Regular,,false,
bda6d6da-3ede-4630-9cd3-d466a70c7435,B3,Pulsing Aura B3,158,Shroomish,Grass,60,☆,,G Spore: - Your opponent's Active Pokémon is now Asleep.,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_158_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/158,Basic,,,Regular,,false,
dc67d3ae-6cdd-41c5-9abf-2cb13ea60637,B3,Pulsing Aura B3,159,Budew,Grass,30,☆,,Prickly Powder: 10 - The Defending Pokémon loses all Abilities. This effect lasts until the Defending Pokémon leaves the Active Spot.,none,0,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_159_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/159,Basic,,,Regular,,false,
4a8fa9dd-2040-4ab3-ad56-fb167ccc2e29,B3,Pulsing Aura B3,160,Flapple,Grass,90,☆,,"G Sour Spit: 40 - During your opponent's next turn, attacks used by the Defending Pokémon cost 1 [C] more.",Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_160_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/160,Basic,,,Regular,,false,
7799b93d-03ec-49a5-81bc-fb2fd13aa549,B3,Pulsing Aura B3,161,Tepig,Fire,60,☆,,"R Stoke: - Flip a coin. If heads, take 2 [R] Energy from your Energy Zone and attach it to this Pokémon.",Water,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_161_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/161,Basic,,,Regular,,false,
6d1d2938-4c6e-4d80-b2a6-1228efb4c3d4,B3,Pulsing Aura B3,162,Quagsire,Water,130,☆,,"WCC Muddy Headbutt 60+: - If this Pokémon has any [F] Energy attached, this attack does 60 more damage.",Lightning,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_162_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/162,Basic,,,Regular,,false,
bd7c0166-841a-41aa-b81c-54ba956c10e7,B3,Pulsing Aura B3,163,Zekrom,Lightning,120,☆,,"LLL Bolt Strike: 110 - Flip a coin. If tails, this Pokémon also does 30 damage to itself.",Fighting,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_163_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/163,Basic,,,Regular,,false,
29e2c75c-57df-46fe-973e-5a0ffc7b489c,B3,Pulsing Aura B3,164,Morpeko,Lightning,70,☆,,"L Full Belly Bolt 10+: - If this Pokémon has no damage on it, this attack does 30 more damage.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_164_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/164,Basic,,,Regular,,false,
8861c585-4819-4218-a087-330f342587d0,B3,Pulsing Aura B3,165,Meowstic,Psychic,90,☆,,P Psyshot: 40,Darkness,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_165_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/165,Basic,,,Regular,,false,
70d109a6-bca2-4ce9-82d1-adb48feff5ae,B3,Pulsing Aura B3,166,Oricorio,Psychic,80,☆,,"P Pester the Dizzy 20+: - If your opponent's Active Pokémon is Confused, this attack does 40 more damage.",Darkness,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_166_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/166,Basic,,,Regular,,false,
0420ce37-6e76-4177-8ae0-f4613a85c092,B3,Pulsing Aura B3,167,Brambleghast,Psychic,90,☆,,PC Spooky Shot: 60,Darkness,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_167_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/167,Basic,,,Regular,,false,
0111034e-113c-490a-9050-2f2ef1bb72c0,B3,Pulsing Aura B3,168,Bonsly,Fighting,30,☆,,"Teary Attack: 10 - During your opponent's next turn, attacks used by the Defending Pokémon do −30 damage.",none,0,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_168_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/168,Basic,,,Regular,,false,
9cc6f370-9809-47b1-a3c0-4bff840d56c8,B3,Pulsing Aura B3,169,Riolu,Fighting,60,☆,,"F Fighting Fist 10+: - If your opponent's Active Pokémon is a Pokémon ex, this attack does 30 more damage.",Psychic,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_169_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/169,Basic,,,Regular,,false,
260af5d4-8737-4fe4-b7b5-c192d4e84386,B3,Pulsing Aura B3,170,Meloetta,Fighting,70,☆,,"FC Inspiring Dance: 30 - During your next turn, attacks used by your [F] Pokémon do +30 damage to your opponent's Active Pokémon.",Psychic,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_170_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/170,Basic,,,Regular,,false,
e689ac16-b72d-4a8d-9e54-1587b76bf94d,B3,Pulsing Aura B3,171,Carkol,Fighting,100,☆,,FF Hammer In: 50,Grass,3,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_171_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/171,Basic,,,Regular,,false,
b1b13e69-07a8-4fdc-a2e9-59454de28afa,B3,Pulsing Aura B3,172,Kubfu,Fighting,60,☆,,C Training: - Take a [C] Energy from your Energy Zone and attach it to this Pokémon.,Psychic,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_172_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/172,Basic,,,Regular,,false,
35d004af-a396-48de-9d1e-5252a682449c,B3,Pulsing Aura B3,173,Seviper,Darkness,70,☆,,D Poison Jab: 20 - Your opponent's Active Pokémon is now Poisoned.,Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_173_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/173,Basic,,,Regular,,false,
b86184e0-afb4-484a-ab0e-abd1f16e474d,B3,Pulsing Aura B3,174,Zorua,Darkness,60,☆,,D Ascension: - Put a random card from your deck that evolves from this Pokémon onto this Pokémon to evolve it.,Grass,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_174_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/174,Basic,,,Regular,,false,
c196dbc2-15a2-49cc-84cd-83492d3cc379,B3,Pulsing Aura B3,175,Malamar,Darkness,100,☆,,"DC Evolution Jammer: 40 - During your opponent's next turn, they can't play any Pokémon from their hand to evolve their Pokémon.",Grass,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_175_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/175,Basic,,,Regular,,false,
3e4af07d-c05e-4c87-bbb3-d5af513d19d9,B3,Pulsing Aura B3,176,Bisharp,Metal,90,☆,,CC Night Slash: 60 - Switch this Pokémon with 1 of your Benched Pokémon.,Fire,2,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_176_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/176,Basic,,,Regular,,false,
925de239-d836-45ad-847c-c9e66b56a361,B3,Pulsing Aura B3,177,Meltan,Metal,60,☆,,C Stampede: 10,Fire,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_177_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/177,Basic,,,Regular,,false,
e7a80084-38be-47ea-88f7-55c1bc143893,B3,Pulsing Aura B3,178,Castform,Colorless,70,☆,,"C Blow Through 20+: - If a Stadium is in play, this attack does 20 more damage.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_178_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/178,Basic,,,Regular,,false,
67df9cb2-ac0f-45d1-875e-46dd6a4dce75,B3,Pulsing Aura B3,179,Cinccino,Colorless,90,☆,,"C Knock Away 30+: - Flip a coin. If heads, this attack does 30 more damage.",Fighting,1,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/pocket/B3/B3_179_EN_SM.webp,https://pocket.limitlesstcg.com/cards/B3/179,Basic,,,Regular,,false,
